PGA_of_the_recording_scale1,PGA_of_the_recording_scale2
3.2078399999999996,2.3517599999999996
1.72128,1.76
1.6430399999999998,3.6948576
3.80442,3.74897194
2.56236,3.9562000000000004
2.9829,4.6030539
3.85332,9.5267821
2.6503799999999997,2.2634434900000002
2.6368,1.11104
4.12,2.7
3.4608,1.2045599999999999
6.7568,4.9528
4.0994,3.00330402
5.356000000000001,2.1715694
2.27766,2.0658399999999997
2.38293,3.3615000000000004
0.9952799999999999,0.74568
1.55991,1.63
1.5312000000000001,3.5189120000000003
3.5887499999999997,3.6140475
2.76573,4.3639
1.88529,2.97312006
2.7752999999999997,7.0120985000000005
2.52648,2.20497816
2.3002,3.5775
1.57108,1.29777
2.17,2.5
2.4911600000000003,6.312048400000001
1.8054400000000002,2.00459168
2.2481199999999997,3.9109
1.24992,2.17324512
3.32444,9.26080595
2.1092400000000002,2.0295821700000003
2.9160000000000004,1.54872
1.4850000000000003,1.1
3.6720000000000006,5.982150400000001
1.8765,1.33960694
2.619,2.9294
3.0375,5.44042125
1.4445000000000001,0.8936843300000001
1.8140099999999997,2.53
1.7064599999999999,5.2343816
2.38761,3.20927418
0.9321,1.963
1.77099,3.7277190600000005
2.48799,8.390338550000001
2.38761,2.78127927
2.44,5.366340800000001
3.55,3.4212982999999997
3.95,5.9645
2.77,4.18047846
2.11,5.10190615
1.32,1.10248908
8.2694432,3.62368496
4.904483600000001,3.3673
2.2872928000000003,2.5146836
7.873565600000001,2.9900840200000003
2.72740118,4.2733
2.81413832,4.40685816
1.5419936,3.8687440000000004
3.2863738600000003,2.8480967900000005
2.7029,2.70146442
5.5719,8.92229085
5.1189,2.8313924100000003
2.47508472,3.9654626
5.59912458,3.09866249
4.6908521,1.62032486
1.6583386800000002,1.7073900000000002
3.28042952,5.16980526
0.96962972,1.21318312
2.95419896,5.232482559999999
2.8454554400000003,5.809
2.68234016,2.89488
1.19617872,2.7192000000000003
2.91795112,3.08154
1.50428536,1.44088
1.15086892,0.91059
1.9936312000000003,2.2
3.13543816,7.6096472
2.81826956,2.99725006
1.9755072800000002,3.29005164
1.7217723999999999,1.5869161
2.537,1.68518514
4.7515,3.54717376
4.944999999999999,4.7379999999999995
7.4175,3.30165
2.6014999999999997,1.6335
8.427999999999999,3.92
6.1274999999999995,2.7466761
5.074,3.5635999999999997
6.600499999999999,7.42315255
1.4741400000000002,1.79142928
0.9516600000000001,0.99756
3.5920500000000004,3.68445
2.63106,2.4477599999999997
1.13826,0.87474
0.9516600000000001,0.98302092
2.7990000000000004,4.527594000000001
1.4274900000000001,1.2778850700000002
5.04127419,4.00237048
4.32721269,4.86331968
1.82799744,2.3680000000000003
1.97080974,1.34964
3.41321397,4.9234
4.49858745,3.01455
5.41258617,3.28972
3.4417764300000004,3.2535000000000003
2.0136534299999997,1.01097
3.22755798,2.26
2.8705272299999995,4.4206332
2.47065279,1.66728058
1.9993721999999998,2.114
5.26977387,5.56894062
1.82799744,3.0949952
4.11299424,2.40543072
4.14976656,5.87450496
4.35385344,7.104
2.31298464,1.99512
1.45128448,2.6368
1.5760042399999998,1.3302299999999998
3.86631256,2.95988
4.29716264,5.1165
2.46038072,1.55589
1.984178,1.75
4.43322056,8.599341200000001
2.99327424,2.54428944
2.12023592,2.8237
4.35385344,5.79532032
3.2653900799999995,6.9637392
1.7234003199999999,1.26953288
3.3866681599999997,3.9034999999999997
3.2582636799999998,1.9853399999999997
4.04474112,2.41164
3.8681849600000002,2.09188
4.67071296,3.9285000000000005
2.407584,1.0755
1.6371571200000001,1.02
1.99026944,2.7271568000000004
3.4990220800000005,2.10096628
3.78793216,3.5635999999999997
5.071976960000001,4.769065680000001
5.68189824,8.5595961
1.89396608,0.98555842
2.7750000000000004,1.467
2.257,1.16754
6.216,2.91648
4.2735,3.1185000000000005
3.7554999999999996,2.03
2.0720000000000005,2.4632384000000003
4.662,2.42863992
6.5305,5.330299999999999
4.8285,3.9390067799999997
4.773000000000001,6.2383497000000006
6.845000000000001,3.0903103000000005
2.26896,4.7791999999999994
3.02202,2.95713
1.3203,1.1718000000000002
2.4743399999999998,3.4154999999999998
1.3300800000000002,0.97512
1.49634,1.53
2.934,6.5979600000000005
1.59414,1.5709059799999998
3.30564,5.1038
1.21272,1.87140552
3.73596,9.2366263
1.72128,1.46998544
5.8504,2.7178799999999996
2.4102,1.5795
2.7604,0.96078
2.06,2.19932
5.253,2.4575522999999997
6.118200000000001,4.4847
1.8470099999999998,1.6752399999999998
3.78015,2.83215
3.22509,3.37
2.41164,5.5422864
1.95228,1.96604184
2.95713,4.6659
1.55034,2.4449007600000003
1.50249,1.31129383
1.27596,1.05399
2.23944,2.58
2.98592,7.565660800000001
2.96856,3.29601132
2.4738,4.3035000000000005
2.07452,3.6069832200000005
1.2586,3.5060492500000002
1.8314799999999998,1.76231209
3.888,2.0649599999999997
1.4985000000000002,1.11
4.617,7.5216744
1.6875,1.2046825
1.3635000000000002,1.5251000000000001
2.3355,2.61091254
3.0375,5.44042125
3.7665,2.33026101
1.54872,2.16
1.82118,5.586272800000001
2.0075999999999996,2.6984888
1.40532,2.9596
2.0649599999999997,4.34649024
2.61705,3.04854935
2.01,3.0351
3.88,5.85568824
1.28,3.0949952
3.11,2.59753109
6.5979600000000005,4.53
7.1917764,4.9350774600000005
7.015830800000001,7.71330835
7.785592800000001,2.9566752600000004
2.05277898,3.2163
3.10326212,4.85961756
2.86232562,2.4806004300000004
1.6308,1.62993384
2.7331000000000003,4.37651665
2.8539,1.57856391
2.7920163000000002,4.47323525
4.16538648,2.30520444
3.385151,1.1693066
3.09012836,3.1815300000000004
3.1807479599999997,5.0127117299999995
1.5405332,1.9274871999999998
3.2623056,5.7782016
2.18393236,4.458500000000001
2.4104813600000004,2.60148
1.56771908,1.65561
2.22924216,2.13528
3.57041224,5.319
2.5917205599999997,2.05062
1.71271044,1.89
1.8939496399999998,4.5965788
3.5341644,3.7586094
1.2958602799999999,2.15815314
3.5341644,9.430063500000001
1.4499136000000001,1.3363504000000002
5.8694999999999995,3.89877579
6.665,4.9756736
6.88,3.0624000000000002
4.257,1.98
6.966,7.125796800000001
2.8810000000000002,1.29141964
6.148999999999999,4.3186
3.268,3.6753068000000004
2.76168,3.35609536
1.7447100000000002,3.4595000000000002
3.2375100000000003,3.39366
3.42411,3.51219
3.5454,3.2984
2.22054,1.7064599999999999
2.74302,2.94
1.3062,3.0790480000000002
3.1815300000000004,3.2863738600000003
2.5191000000000003,4.0748346
3.4894200000000004,3.1237190600000004
5.04127419,4.00237048
4.17011916,4.68676352
4.4271813,5.735
2.41352787,1.65282
3.94161948,2.64132
4.69852467,2.85572
3.8130884099999998,3.6045000000000003
2.27071557,1.14003
2.39924664,1.68
4.955586810000001,5.236917060000001
1.75659129,2.9740969500000003
4.484306220000001,2.62258766
3.4808151199999995,4.92752192
3.1746847999999996,2.6795999999999998
2.3696754399999995,1.81412
4.52392584,5.386500000000001
2.51707152,1.5917400000000002
3.76426912,3.32
2.3016464799999996,4.4646196
2.3810136,2.0238666
2.69848208,3.5938
2.73249656,3.6371671800000005
2.7211583999999998,5.803116
4.10441392,3.02349278
3.98053888,4.588
2.58414016,1.57458
1.89396608,1.12926
4.8954208,2.6473999999999998
2.5520390400000004,2.1465
4.31760064,1.9287299999999998
4.8954208,3.05
2.23102784,3.0570548
2.0705222400000003,1.24323234
4.5744096,4.3035000000000005
1.9260671999999999,1.8110376
2.407584,3.6269475
3.83608384,1.9961734100000001
4.403,2.3276399999999997
7.1225000000000005,3.68445
4.1255,1.93564
5.0875,3.7125000000000004
3.7554999999999996,2.03
3.182,3.7828304000000004
1.8870000000000002,2.4663243
3.2005,1.44492887
0.98778,2.0806
1.15404,1.12926
2.92422,2.59532
2.23962,3.0915000000000004
3.423,2.5095
2.8362,2.9
0.99756,2.2433064000000003
1.25184,1.9328
3.2078399999999996,4.95016944
2.5428,6.286709000000001
1.39854,1.19436317
2.1836,1.01442
3.3577999999999997,1.4148399999999999
2.575,1.6875
4.0994,1.42683
4.223,2.05
4.944,2.0045256
3.51219,3.1855599999999997
2.2011,3.105
1.40679,1.05399
3.14853,3.29
2.54562,5.850191200000001
2.06712,2.08169136
2.22981,3.5183
3.1963799999999996,5.04072132
1.3589399999999998,3.4335103
1.914,1.670438
2.75156,4.2795000000000005
2.9078,2.40195
2.3088800000000003,2.66
1.11972,2.8371228000000004
1.31936,1.46489392
2.2134,3.8484548999999997
1.44956,4.03800155
3.2984,3.1738322
4.239000000000001,2.25138
3.159,2.34
4.59,7.477688000000001
2.538,1.81184248
5.103,5.7078
2.214,2.47508472
5.049,9.043189100000001
4.0635,2.51400919
0.8030400000000001,1.12
0.77436,2.3752656000000005
2.3445899999999997,3.15144942
2.20119,4.6357
1.69929,3.57679926
2.47365,8.341979250000001
1.1543700000000001,1.3447025900000003
3.54,7.785592800000001
3.65,3.5176729
2.63,3.9713
3.35,5.0558133000000005
3.09,7.47151185
3.65,3.04854935
6.466000800000001,2.83341324
2.529218,1.7365
8.005524800000002,5.49348072
7.5216744,8.269440300000001
3.6068848,1.36975916
3.3731109999999997,5.285
1.8696672399999998,2.92784412
3.24782402,8.148542050000001
1.5034437600000001,1.30294164
5.466200000000001,5.46329676
2.8992,4.6424928
5.013199999999999,2.77292708
2.73164838,1.51174639
2.78065975,0.96050185
2.18393236,2.24853
2.70046408,4.25580654
2.37423352,2.97059792
2.4648531200000003,4.36575232
0.94244384,1.01712
1.0330634399999998,1.0909799999999998
2.54641076,2.43908
2.66421624,3.9690000000000003
3.57041224,2.82498
2.0842508,2.3
2.70952604,6.575966800000001
3.56135028,5.9343
1.87582572,3.12403986
2.33798568,6.2383497000000006
2.02081708,1.86253837
3.7195,2.47065279
4.4505,3.32246592
7.116499999999999,3.1676699999999998
6.471499999999999,4.0635
7.180999999999999,3.34
4.8374999999999995,4.94847
6.536,2.92978784
4.1925,2.9445
8.4495,9.502602450000001
1.0263000000000002,1.2471976
3.48009,6.9005
1.2688800000000002,1.3300800000000002
2.29518,2.3542199999999998
2.0526000000000004,1.9096000000000002
1.3062,1.0037999999999998
3.6666900000000004,3.93
2.7990000000000004,6.5979600000000005
1.76337,1.82147994
2.02461,3.27495966
2.4631200000000004,2.20497816
5.19836772,4.12709024
2.41352787,2.71254464
4.59855606,3.14916
1.5566540700000002,2.2454
1.8851223600000002,1.26324
1.77087252,1.07632
5.5696797,5.265000000000001
4.22724408,2.1223199999999998
3.5274638100000004,2.47
5.18408649,7.9835316
3.1418706000000003,2.1202412
2.27071557,2.4009
2.6563087800000003,2.80710828
2.67059001,4.5215945500000005
2.64179128,3.7397804800000003
1.7234003199999999,2.8120000000000003
1.9615016799999998,1.69194
2.19960304,3.9964
2.08622144,1.76088
1.6213568799999998,1.24124
4.274486319999999,5.0895
4.3651916,2.76045
1.22452128,1.08
4.00237048,7.7635996
3.2200374399999996,2.7370386399999997
2.63045312,3.5031999999999996
2.5624241599999995,3.4107874799999998
1.3719173599999999,2.9257376500000003
2.5510859999999997,1.8792427500000002
4.7349152000000005,5.4575000000000005
4.0607916799999995,2.4743399999999998
2.42363456,3.1106000000000003
1.70135936,1.01442
2.71254464,1.46692
3.24221312,2.7270000000000003
4.3336512,1.9359
2.0544716800000002,1.28
5.52139264,7.565660800000001
1.6853088,1.0119333
5.232482559999999,4.9226
5.36088704,5.04072132
6.0992128,9.188267
6.002909440000001,3.1237190600000004
5.4575000000000005,2.8851
3.9405,1.8488399999999998
6.882000000000001,5.022
2.9785000000000004,1.1543700000000001
4.884,2.64
3.8110000000000004,4.5305992
6.5120000000000005,3.39238592
4.3845,3.5787
2.553,2.08269324
6.882000000000001,8.994829800000002
4.3845,1.9794690300000002
3.6577200000000003,7.704400000000001
3.3251999999999997,3.2537999999999996
2.6112599999999997,2.31756
3.44256,4.752000000000001
3.31542,2.43063
3.06114,3.13
2.3374200000000003,5.256374800000001
1.33986,1.3203320200000002
2.60148,4.0166
2.4938999999999996,3.8484548999999997
2.6406,6.5285055000000005
4.6968,1.97904
2.8428,0.9894599999999999
2.7398000000000002,1.33
5.5208,5.894177600000001
4.7379999999999995,5.5613195
2.6604599999999996,3.753
1.45464,1.08984
1.75131,1.83
2.74659,6.312048400000001
2.42121,2.4382773799999997
0.9952799999999999,1.5704
2.3925,3.772995
1.86615,4.7150317500000005
3.1676699999999998,2.76457489
2.75156,4.2795000000000005
2.72552,2.25138
1.8054400000000002,2.08
3.46332,8.775286800000002
2.98592,3.31528624
1.4322,2.4915
1.90092,3.30514362
2.387,6.64940375
0.9114,0.8769799500000001
2.7540000000000004,1.46268
3.0915000000000004,2.29
3.861,6.2900552
2.9160000000000004,2.08169136
2.43,2.718
5.103,5.70476844
4.0635,7.27807465
0.77436,1.08
1.77099,5.432320400000001
2.12949,2.86232562
1.26192,2.6576
1.0181399999999998,2.14306116
2.82498,9.5267821
1.52004,1.77066428
1.0,2.19932
3.9,3.7586094
2.53,3.8202999999999996
2.13,3.21459174
2.35,5.68221775
1.49,1.24447631
5.7402252,2.51537706
3.2989800000000002,2.265
8.643327600000001,5.93114814
3.0350616,3.3367917
7.0378240000000005,2.6727008000000003
1.29141964,2.0234
3.6815097199999998,5.76513636
2.44791484,6.141631100000001
2.57320182,2.23003473
1.963,1.9619574000000002
3.2163,5.15026545
3.1860999999999997,1.76231209
2.97312006,4.76339105
5.53875666,3.0652537300000002
8.6079554,2.97337964
1.4227277200000001,1.4648100000000002
1.6855245600000002,2.6563087800000003
1.36835596,1.7120621599999999
3.11731424,5.52139264
1.88488768,2.03424
1.9573833600000001,4.4496
2.39235744,2.52648
2.945137,2.821
1.0421254,1.5525
1.07837324,0.8532299999999999
2.42860528,2.68
2.16580844,5.256374800000001
2.33798568,2.48646468
1.9664453199999998,3.2767
2.3561096,3.9239148000000004
3.33480128,8.8981112
2.2575,1.49952915
3.87,2.8891008
3.4185,1.52163
4.858999999999999,3.0509999999999997
2.3865000000000003,1.11
7.4605,3.3441986200000002
5.6975,4.0015
1.6327500000000001,1.984178
1.9406400000000001,1.9905599999999999
3.33081,3.09876
2.50044,1.92156
1.6794000000000002,1.8
2.6963700000000004,6.356034800000001
3.01359,3.11289958
2.6777100000000003,4.33139826
3.3401400000000003,2.9900840200000003
4.22724408,3.35609536
1.87084113,2.10262336
1.9422472800000001,1.3300800000000002
3.39893274,4.9028
4.58427483,3.07197
4.79849328,2.91648
3.5845887299999997,3.3885
2.94193338,1.47702
4.9841492700000005,3.49
2.37068418,3.6508712
5.22693018,3.52731036
5.65536708,5.9796
5.62680462,5.94624012
4.59855606,7.785847300000001
1.84227867,1.0774325100000002
1.45128448,2.0544716800000002
2.47171888,4.033
3.86631256,3.3349800000000003
1.68938584,3.0694
2.67580576,2.25852
4.28582448,3.28104
2.1542503999999996,2.565
3.29940456,2.08647
2.07488328,1.83
4.45589688,8.643327600000001
3.6395493599999997,3.09362466
2.5964386399999997,3.45606342
1.16783048,2.4905039500000004
4.04772312,2.98173183
5.28063424,6.0865
4.47810624,2.67003
2.10262336,1.13708
4.815168,4.050000000000001
4.86331968,2.17251
5.58559488,3.48
4.28549952,5.8721844
2.3273312,1.3974317
2.35943232,2.2197
4.92752192,4.6332378599999995
2.407584,3.6269475
4.2533984,2.21333035
2.109,1.11492
5.143,5.7268
5.1615,2.67003
2.5715,1.2065199999999998
7.1965,5.251500000000001
2.331,0.90342
6.66,3.6
3.626,4.3106672
2.4605,1.28178218
5.920000000000001,4.832000000000001
5.6610000000000005,4.61814588
4.329,5.6580381
1.34964,2.8428
3.8142,3.7323
2.27874,2.02244
1.0953600000000001,1.5120000000000002
3.0415799999999997,2.22987
1.04646,1.07
1.956,4.39864
3.40344,3.3538360799999998
2.76774,4.2733
2.6601600000000003,4.10501856
1.44744,3.5785882
1.43766,1.22777193
3.0076,1.39722
7.827999999999999,5.13
3.2548000000000004,1.52271868
3.1724,2.3254
3.5432,2.59582056
4.3260000000000005,5.077726500000001
3.6940199999999996,3.3504799999999997
3.12939,4.4145
3.48348,2.60988
2.4882,2.6
1.78002,4.0907352
1.4737799999999999,1.48416884
1.27281,2.0083
1.34937,2.12796918
3.0528299999999997,7.71330835
2.24895,1.9627646500000002
0.9114,1.4175000000000002
2.3956799999999996,1.9789199999999998
1.46692,1.69
1.93564,4.904483600000001
1.70128,1.88894216
1.9269600000000002,3.3522000000000003
1.93564,3.36551154
1.28464,3.5785882
2.9946,2.8815055500000004
1.7820000000000003,0.9464400000000001
3.7665,2.79
2.2545,1.60945582
1.917,2.1442
3.3615000000000004,3.7579030200000005
2.3895000000000004,4.27979805
3.2805000000000004,2.0295821700000003
0.76719,1.07
1.64193,5.0364428000000006
2.10081,2.82377578
1.30494,2.7482
0.91059,1.9166814600000002
0.74568,2.5146836
1.18305,1.37811135
3.97,8.7313004
1.92,1.8503923199999999
3.15,4.7565
1.75,2.6410965
1.93,4.66667245
3.54,2.9566752600000004
4.4206332,1.9371294599999997
7.587654000000001,5.2095
3.5409052000000005,2.42980878
7.323735600000001,8.05182345
3.1450276,1.19436317
2.0913288199999998,3.2767
2.4382773799999997,3.8182709399999997
2.63102658,6.601044450000001
3.21891164,2.78963146
6.024900000000001,6.021700020000001
3.9411,6.31088865
3.1860999999999997,1.76231209
3.10894788,4.981007900000001
3.71262708,2.05463874
3.3126120500000003,1.1442500300000003
3.46166872,3.56406
2.29267588,3.61315119
2.038941,2.5510859999999997
1.2052406800000002,2.13472448
2.492039,5.0875
2.41954332,2.6112599999999997
3.46166872,3.6557399999999998
2.5917205599999997,2.48248
2.11143668,3.1455
2.34704764,1.8570299999999997
2.1295606,2.35
2.92701308,7.103803600000001
1.8395778799999998,1.9564043799999997
1.50428536,2.5065999999999997
1.6311528,2.7165564
2.0026931599999998,5.34370265
1.0330634399999998,0.95214966
8.385,6.2597184
2.8810000000000002,1.28238
5.976999999999999,3.753
3.6334999999999997,1.69
4.3214999999999995,4.4206332
6.234999999999999,2.7948634
8.5785,6.024900000000001
5.7835,6.50432585
1.6794000000000002,2.0408688
1.53945,3.0524999999999998
3.22818,3.38388
0.9703200000000001,0.9952799999999999
2.27652,2.11792
2.63106,2.02194
2.6124,2.8
1.04496,2.4632384000000003
2.6963700000000004,2.78522594
1.53945,2.4901767
1.41816,1.26953288
3.17043306,2.51707152
1.9422472800000001,2.18287616
2.1707469600000002,2.8120000000000003
2.6420275500000003,1.8093000000000001
2.27071557,1.52163
5.49827355,5.197500000000001
3.7702447200000004,1.8928800000000001
3.87021333,2.71
2.07077835,3.1890140000000002
1.9279660500000002,1.3010571
3.5703075,3.775
4.627118520000001,4.889801520000001
1.5994977600000002,2.7081208000000005
1.5994977600000002,0.9354452800000002
3.29940456,4.67071296
2.24495568,3.6630000000000003
2.46038072,2.12226
2.40368992,1.84016
3.7415927999999994,4.455
3.5034914399999995,2.2155299999999998
2.8912307999999998,2.55
3.53750592,6.861878400000001
2.8345399999999996,2.409365
1.9048108799999999,2.5368
3.7982836,5.0558133000000005
3.6622256799999997,7.81002695
2.90256896,2.13816064
3.03355584,3.4965
5.649797120000001,3.44256
2.69649408,1.6077599999999999
2.4878368,1.3454
6.35602176,2.83932
4.55835904,2.84
5.15222976,7.0598172
2.2470784,1.3492444
3.41876928,3.2163
3.2743142400000003,3.07876392
6.19551616,9.3333449
6.11526336,3.18218439
2.738,1.44744
3.4779999999999998,1.7991599999999999
3.108,1.45824
2.701,1.971
6.253,2.42346
3.2745,1.77
3.7554999999999996,1.9564043799999997
6.7895,5.5417
7.067,5.76513636
4.255,1.9210037
1.5648,1.5312000000000001
2.2102799999999996,1.9616799999999999
3.2469599999999996,4.482
3.25674,3.33
2.22984,5.0144496
2.72862,2.68885134
1.43766,2.2197
1.956,3.018396
3.55014,8.777212950000001
1.72128,1.46998544
2.8634,1.33960694
7.21,5.282193
3.22509,2.92516
2.2393799999999997,3.159
2.69874,2.02194
2.64132,2.76
0.98571,2.2652996
2.53605,2.5539269
1.76088,2.7784
0.9952799999999999,1.56956592
1.6268999999999998,4.1105405
3.1389599999999995,2.73951832
1.55372,2.4165
2.35228,1.9430699999999999
1.85752,2.14
2.07452,5.256374800000001
0.868,0.963746
2.65608,4.6206000000000005
1.59712,2.77692432
2.4303999999999997,6.770302
2.2481199999999997,2.16321721
2.9835000000000003,1.5845699999999998
5.3325000000000005,3.95
2.2815,3.7168508
5.008500000000001,5.6021
1.8495000000000004,2.06760126
3.4965,6.26252935
4.9275,3.04854935
1.9000499999999998,2.65
1.24758,3.8268168000000005
2.2155299999999998,2.97797514
2.20119,4.6357
1.84986,3.8937308400000004
